vehicle_id,type,lat,lng,base_risk,traffic_factor,anomaly_score,driver_fatigue,speed,fuel_level,route_name,convoy_id,convoy_size,convoy_rank,convoy_spacing_nm,sea_condition,sea_congestion,route_progress
V-05418,vehicle,25.086549,55.170562,0.8062,0.6192,0.2949,0.5835,38.87,22.88,,,0,0,0.0,,0.0,0.0
V-05419,ship,16.987565,66.736039,0.1986,0.204,0.1508,0.0792,20.53,95.93,Karnataka-MidSea-Dubai,CONVOY-287,1,1,1.15,rough,0.0,0.3281
V-05420,vehicle,12.664974,77.017832,0.6997,0.8279,0.5644,0.7815,41.09,98.25,,,0,0,0.0,,0.0,0.0
V-05421,ship,16.644438,67.1025,0.807,0.4881,0.2694,0.199,24.19,97.96,Karnataka-MidSea-Dubai,CONVOY-088,4,1,2.88,calm,0.0,0.3039
V-05422,vehicle,15.300946,75.518589,0.596,0.5521,0.2263,0.6339,50.02,36.65,,,0,0,0.0,,0.0,0.0
V-05423,vehicle,13.037217,75.279404,0.3491,0.4894,0.238,0.6699,49.43,21.63,,,0,0,0.0,,0.0,0.0
V-05424,vehicle,25.280333,55.30592,0.7878,0.6332,0.1478,0.5228,41.04,27.48,,,0,0,0.0,,0.0,0.0
V-05425,vehicle,13.412316,75.019694,0.1338,0.296,0.0999,0.6027,64.49,40.35,,,0,0,0.0,,0.0,0.0
V-05426,vehicle,15.152911,75.629822,0.1489,0.4646,0.0803,0.7734,50.94,73.57,,,0,0,0.0,,0.0,0.0
V-05427,vehicle,13.4594,75.744854,0.3557,0.558,0.1961,0.5694,52.09,69.39,,,0,0,0.0,,0.0,0.0
V-05428,vehicle,13.224058,74.619931,0.6094,0.7398,0.4901,0.5708,50.0,77.48,,,0,0,0.0,,0.0,0.0
V-05429,vehicle,15.418462,75.830695,0.0987,0.4197,0.0616,0.4506,71.84,99.39,,,0,0,0.0,,0.0,0.0
V-05430,ship,19.717075,62.565791,0.5142,0.2143,0.1594,0.1448,19.78,59.14,Karnataka-Oman-Dubai,CONVOY-131,5,4,1.65,moderate,0.0,0.6066
V-05431,vehicle,25.083334,55.151739,0.0947,0.2773,0.0853,0.4677,62.51,32.89,,,0,0,0.0,,0.0,0.0
V-05432,vehicle,25.087849,55.130768,0.9271,0.8016,0.2854,0.581,30.56,92.31,,,0,0,0.0,,0.0,0.0
V-05433,vehicle,15.723637,74.891915,0.0867,0.4217,0.2037,0.521,77.78,57.74,,,0,0,0.0,,0.0,0.0
V-05434,vehicle,25.140076,55.333284,0.1582,0.2183,0.0356,0.2448,76.24,98.13,,,0,0,0.0,,0.0,0.0
V-05435,vehicle,12.706958,75.337959,0.6126,0.8928,0.4608,0.9575,39.4,80.17,,,0,0,0.0,,0.0,0.0
V-05436,vehicle,13.833116,75.601198,0.7423,0.9469,0.5739,0.9133,45.91,77.76,,,0,0,0.0,,0.0,0.0
V-05437,vehicle,25.051103,55.131884,0.5581,0.2604,0.1125,0.3433,62.67,28.59,,,0,0,0.0,,0.0,0.0
V-05438,vehicle,14.02702,75.557219,0.8178,0.8001,0.4653,0.8944,35.54,46.15,,,0,0,0.0,,0.0,0.0
V-05439,vehicle,25.110507,55.3046,0.7994,0.6156,0.1272,0.5349,36.95,69.87,,,0,0,0.0,,0.0,0.0
V-05440,vehicle,15.824097,74.46805,0.5763,0.6133,0.3414,0.5903,59.8,50.75,,,0,0,0.0,,0.0,0.0
V-05441,vehicle,25.191008,55.276622,0.4747,0.4909,0.0557,0.3552,62.34,36.15,,,0,0,0.0,,0.0,0.0
V-05442,vehicle,13.92866,76.07694,0.1208,0.3428,0.2094,0.4234,59.13,76.63,,,0,0,0.0,,0.0,0.0
V-05443,vehicle,12.603427,77.49767,0.0885,0.5716,0.182,0.7846,51.41,64.74,,,0,0,0.0,,0.0,0.0
V-05444,vehicle,12.723778,74.828755,0.8257,0.9183,0.9372,0.8276,33.64,97.02,,,0,0,0.0,,0.0,0.0
V-05445,vehicle,12.941308,75.875425,0.9365,0.9712,0.7121,0.7558,44.52,41.37,,,0,0,0.0,,0.0,0.0
V-05446,vehicle,14.03407,75.893941,0.8451,0.8802,0.7637,0.9595,33.23,63.15,,,0,0,0.0,,0.0,0.0
V-05447,vehicle,25.202698,55.258817,0.4865,0.2429,0.0937,0.548,49.2,54.75,,,0,0,0.0,,0.0,0.0
V-05448,vehicle,15.165126,76.772148,0.6625,0.7966,0.5051,0.847,35.65,88.73,,,0,0,0.0,,0.0,0.0
V-05449,vehicle,25.225957,55.28458,0.4311,0.2415,0.1457,0.337,69.17,76.71,,,0,0,0.0,,0.0,0.0
V-05450,vehicle,12.720327,76.1038,0.0879,0.4871,0.0914,0.7586,48.86,58.59,,,0,0,0.0,,0.0,0.0
V-05451,vehicle,12.888753,74.714534,0.3183,0.7038,0.2232,0.6105,64.61,29.83,,,0,0,0.0,,0.0,0.0
V-05452,vehicle,25.202531,55.346043,0.5472,0.3388,0.1383,0.39,53.51,93.57,,,0,0,0.0,,0.0,0.0
V-05453,vehicle,14.134985,76.594369,0.4416,0.632,0.2639,0.6928,55.91,64.98,,,0,0,0.0,,0.0,0.0
V-05454,vehicle,14.256296,76.047261,0.1705,0.2864,0.1068,0.5137,49.32,39.03,,,0,0,0.0,,0.0,0.0
V-05455,vehicle,16.081474,74.662509,0.1381,0.3097,0.1268,0.6474,60.49,60.0,,,0,0,0.0,,0.0,0.0
V-05456,vehicle,15.145377,76.643607,0.6188,0.8009,0.6743,0.6583,57.26,66.87,,,0,0,0.0,,0.0,0.0
V-05457,vehicle,14.058079,76.610128,0.1276,0.572,0.1954,0.5014,70.84,83.92,,,0,0,0.0,,0.0,0.0
V-05458,vehicle,25.081166,55.204521,0.0957,0.1843,0.0862,0.2475,76.55,89.24,,,0,0,0.0,,0.0,0.0
V-05459,vehicle,25.236907,55.362164,0.3077,0.1241,0.0694,0.3935,73.38,40.41,,,0,0,0.0,,0.0,0.0
V-05460,vehicle,14.873445,75.494826,0.4437,0.7561,0.1652,0.6307,64.74,79.07,,,0,0,0.0,,0.0,0.0
V-05461,ship,19.105481,63.426392,0.2952,0.2635,0.1117,0.0596,24.46,41.04,Karnataka-Oman-Dubai,CONVOY-266,4,3,2.65,moderate,0.0,0.5646
V-05462,vehicle,25.05,55.120556,0.2095,0.1302,0.0293,0.2876,74.0,23.34,,,0,0,0.0,,0.0,0.0
V-05463,vehicle,14.987285,76.02089,0.7821,0.8397,0.854,0.7703,35.5,90.28,,,0,0,0.0,,0.0,0.0
V-05464,vehicle,25.126883,55.288213,0.2826,0.3368,0.0511,0.3537,78.08,81.8,,,0,0,0.0,,0.0,0.0
V-05465,ship,20.112555,62.123906,0.2804,0.1168,0.135,0.0832,23.63,48.85,Karnataka-Oman-Dubai,CONVOY-275,5,5,2.51,calm,0.0,0.6437
V-05466,vehicle,13.08405,77.100956,0.5324,0.634,0.2407,0.7084,58.86,84.85,,,0,0,0.0,,0.0,0.0
V-05467,vehicle,25.14745,55.189428,0.1308,0.2526,0.0374,0.4381,68.63,81.65,,,0,0,0.0,,0.0,0.0
V-05468,vehicle,13.652898,75.722415,0.7055,0.8891,0.5574,0.9255,35.76,58.2,,,0,0,0.0,,0.0,0.0
V-05469,vehicle,13.560407,77.44957,0.6958,0.8592,0.5118,0.7244,55.6,86.9,,,0,0,0.0,,0.0,0.0
V-05470,vehicle,12.937662,76.538818,0.7587,0.6848,0.6802,0.8603,49.23,29.27,,,0,0,0.0,,0.0,0.0
V-05471,vehicle,12.90834,75.044557,0.1268,0.3292,0.1325,0.4297,67.81,44.39,,,0,0,0.0,,0.0,0.0
V-05472,vehicle,12.496652,77.310797,0.5247,0.5619,0.1963,0.7341,42.37,96.46,,,0,0,0.0,,0.0,0.0
V-05473,vehicle,13.564458,75.201994,0.125,0.3933,0.1001,0.4284,76.6,94.11,,,0,0,0.0,,0.0,0.0
V-05474,ship,19.453644,62.947991,0.5657,0.194,0.2298,0.0468,22.62,36.47,Karnataka-Oman-Dubai,CONVOY-210,3,3,3.08,calm,0.0,0.5827
V-05475,vehicle,15.062041,75.371023,0.2127,0.5435,0.0632,0.5649,59.96,41.71,,,0,0,0.0,,0.0,0.0
V-05476,vehicle,25.21374,55.274842,0.3119,0.3386,0.0371,0.4341,65.87,84.98,,,0,0,0.0,,0.0,0.0
V-05477,ship,15.203837,67.029577,0.7968,0.443,0.3817,0.1882,18.76,88.48,Karnataka-SouthernCurve-Dubai,CONVOY-120,5,5,2.38,calm,0.0,0.3292
V-05478,vehicle,15.640483,75.547313,0.0995,0.4324,0.2057,0.7417,50.33,92.19,,,0,0,0.0,,0.0,0.0
V-05479,vehicle,25.087261,55.16165,0.598,0.4624,0.1182,0.5662,45.14,77.32,,,0,0,0.0,,0.0,0.0
V-05480,vehicle,25.139509,55.283729,0.7497,0.5828,0.2797,0.5033,58.72,31.86,,,0,0,0.0,,0.0,0.0
V-05481,vehicle,12.342639,76.340776,0.6878,0.8192,0.4421,0.743,54.13,66.09,,,0,0,0.0,,0.0,0.0
V-05482,vehicle,14.327813,76.096958,0.5443,0.6002,0.3022,0.7093,41.36,49.17,,,0,0,0.0,,0.0,0.0
V-05483,vehicle,12.357859,76.770817,0.2551,0.3126,0.1049,0.5636,76.37,58.59,,,0,0,0.0,,0.0,0.0
V-05484,vehicle,15.001633,77.155443,0.8409,0.8218,0.6651,0.6737,39.15,22.92,,,0,0,0.0,,0.0,0.0
V-05485,ship,16.675103,67.053992,0.9626,0.5509,0.5254,0.1341,23.66,71.37,Karnataka-MidSea-Dubai,CONVOY-003,3,1,1.54,calm,0.0,0.3076
V-05486,vehicle,12.791047,74.841226,0.0894,0.448,0.1132,0.5297,64.46,59.83,,,0,0,0.0,,0.0,0.0
V-05487,vehicle,15.022323,76.905278,0.6417,0.6812,0.4996,0.6446,53.12,22.85,,,0,0,0.0,,0.0,0.0
V-05488,vehicle,25.075218,55.123232,0.3272,0.442,0.1479,0.4296,60.54,60.71,,,0,0,0.0,,0.0,0.0
V-05489,vehicle,25.125281,55.211203,0.9285,0.7876,0.3736,0.5508,43.2,55.52,,,0,0,0.0,,0.0,0.0
V-05490,vehicle,13.000733,77.80422,0.5387,0.82,0.6848,0.6659,53.25,84.36,,,0,0,0.0,,0.0,0.0
V-05491,vehicle,15.245075,74.755276,0.132,0.4966,0.229,0.4667,65.02,94.74,,,0,0,0.0,,0.0,0.0
V-05492,vehicle,25.065932,55.134068,0.8088,0.5458,0.2046,0.431,57.95,89.77,,,0,0,0.0,,0.0,0.0
V-05493,vehicle,14.953687,77.066765,0.643,0.7389,0.3469,0.7818,36.61,33.44,,,0,0,0.0,,0.0,0.0
V-05494,vehicle,13.813055,77.027767,0.5673,0.8553,0.6271,0.6002,49.39,94.07,,,0,0,0.0,,0.0,0.0
V-05495,vehicle,12.852097,74.654887,0.5732,0.7938,0.5702,0.7489,44.29,49.97,,,0,0,0.0,,0.0,0.0
V-05496,vehicle,25.126108,55.370774,0.9397,0.7004,0.4787,0.4586,51.95,72.2,,,0,0,0.0,,0.0,0.0
V-05497,vehicle,12.453057,77.143412,0.4095,0.7143,0.3157,0.6668,64.42,56.58,,,0,0,0.0,,0.0,0.0
V-05498,vehicle,25.22343,55.348352,0.7799,0.504,0.3068,0.5735,46.52,43.33,,,0,0,0.0,,0.0,0.0
V-05499,vehicle,15.868248,75.665537,0.4473,0.5298,0.2793,0.543,54.82,73.12,,,0,0,0.0,,0.0,0.0
V-05500,vehicle,12.390949,76.537238,0.912,0.8985,0.5333,0.7941,48.57,41.42,,,0,0,0.0,,0.0,0.0
V-05501,vehicle,25.062216,55.115671,0.2864,0.1769,0.0118,0.3952,64.38,59.97,,,0,0,0.0,,0.0,0.0
V-05502,vehicle,12.145185,76.894921,0.3331,0.5954,0.2669,0.7128,48.69,33.64,,,0,0,0.0,,0.0,0.0
V-05503,vehicle,12.996589,77.602441,0.6376,0.7336,0.4991,0.8074,57.36,50.19,,,0,0,0.0,,0.0,0.0
V-05504,ship,18.42004,64.736805,0.9799,0.5856,0.5489,0.2277,10.44,72.21,Karnataka-MidSea-Dubai,CONVOY-010,4,3,2.51,calm,0.0,0.4623
V-05505,vehicle,12.956917,77.569445,0.1133,0.3862,0.1825,0.5456,72.56,38.87,,,0,0,0.0,,0.0,0.0
V-05506,vehicle,25.214982,55.26646,0.1842,0.2484,0.067,0.3299,60.29,68.63,,,0,0,0.0,,0.0,0.0
V-05507,vehicle,25.057792,55.138314,0.0805,0.1253,0.0734,0.3942,73.58,36.08,,,0,0,0.0,,0.0,0.0
V-05508,vehicle,12.751239,74.975844,0.8672,0.9744,0.5384,0.9029,33.97,79.32,,,0,0,0.0,,0.0,0.0
V-05509,ship,18.779969,64.052394,0.806,0.5011,0.3523,0.1877,13.53,39.57,Karnataka-MidSea-Dubai,CONVOY-124,3,1,1.46,rough,0.0,0.4971
V-05510,vehicle,25.127334,55.399549,0.3432,0.466,0.1401,0.3661,61.16,24.92,,,0,0,0.0,,0.0,0.0
V-05511,vehicle,12.050183,76.687556,0.2712,0.2961,0.1449,0.4037,76.16,37.29,,,0,0,0.0,,0.0,0.0
V-05512,vehicle,25.13355,55.389365,0.9886,0.6328,0.3309,0.3927,44.26,33.58,,,0,0,0.0,,0.0,0.0
V-05513,vehicle,15.692797,74.907199,0.7363,0.8259,0.6612,0.7932,42.29,22.66,,,0,0,0.0,,0.0,0.0
V-05514,vehicle,25.117944,55.34169,0.8024,0.5398,0.2098,0.4662,41.45,52.66,,,0,0,0.0,,0.0,0.0
V-05515,vehicle,25.258633,55.356762,0.5988,0.3916,0.1075,0.4202,62.73,46.6,,,0,0,0.0,,0.0,0.0
V-05516,vehicle,25.144853,55.20319,0.9468,0.7507,0.4192,0.4981,47.75,41.03,,,0,0,0.0,,0.0,0.0
V-05517,vehicle,12.691114,77.156299,0.111,0.5323,0.2054,0.639,67.8,68.31,,,0,0,0.0,,0.0,0.0
V-05518,vehicle,13.7669,76.171587,0.2945,0.5481,0.2607,0.6242,65.38,97.99,,,0,0,0.0,,0.0,0.0
V-05519,vehicle,12.192754,77.026793,0.8339,0.9767,0.5776,0.8928,41.36,53.92,,,0,0,0.0,,0.0,0.0
V-05520,vehicle,12.40768,74.764994,0.7637,0.6967,0.3521,0.7278,38.74,54.26,,,0,0,0.0,,0.0,0.0
V-05521,ship,19.367842,63.221543,0.9747,0.5803,0.4605,0.1083,24.3,68.39,Karnataka-MidSea-Dubai,CONVOY-072,2,1,3.19,calm,0.0,0.5519
V-05522,vehicle,12.860598,77.429327,0.2713,0.3565,0.1234,0.6573,56.72,88.74,,,0,0,0.0,,0.0,0.0
V-05523,vehicle,13.067172,78.077719,0.9239,0.8662,0.5721,0.8675,45.62,52.88,,,0,0,0.0,,0.0,0.0
V-05524,ship,16.570766,66.694497,0.4476,0.3164,0.2725,0.1777,21.35,81.73,Karnataka-Oman-Dubai,CONVOY-159,3,1,0.82,moderate,0.0,0.3497
V-05525,vehicle,25.232721,55.296947,0.7676,0.6465,0.3164,0.492,52.23,77.05,,,0,0,0.0,,0.0,0.0
V-05526,vehicle,25.213123,55.355766,0.9744,0.8068,0.4682,0.4722,49.01,34.74,,,0,0,0.0,,0.0,0.0
V-05527,vehicle,25.126152,55.188605,0.8053,0.5969,0.2375,0.6067,48.49,41.82,,,0,0,0.0,,0.0,0.0
V-05528,vehicle,12.919764,76.378244,0.8027,0.6826,0.3891,0.6534,48.95,93.47,,,0,0,0.0,,0.0,0.0
V-05529,vehicle,13.669387,75.607049,0.1821,0.3911,0.1288,0.4488,73.67,53.84,,,0,0,0.0,,0.0,0.0
V-05530,vehicle,15.53296,75.100477,0.5392,0.5646,0.2551,0.7051,55.2,25.42,,,0,0,0.0,,0.0,0.0
V-05531,vehicle,13.585016,75.545024,0.4961,0.4949,0.34,0.6394,55.13,70.86,,,0,0,0.0,,0.0,0.0
V-05532,vehicle,14.771266,74.414182,0.3165,0.5003,0.2317,0.6461,52.03,81.29,,,0,0,0.0,,0.0,0.0
V-05533,vehicle,14.313796,75.745633,0.1692,0.3719,0.1277,0.4276,71.94,61.89,,,0,0,0.0,,0.0,0.0
V-05534,ship,16.695554,66.583833,0.4298,0.2154,0.195,0.1987,11.3,63.72,Karnataka-Oman-Dubai,CONVOY-206,5,2,0.87,calm,0.0,0.3611
V-05535,ship,17.231337,63.898104,0.1949,0.2,0.1917,0.0956,19.67,46.87,Karnataka-SouthernCurve-Dubai,CONVOY-248,5,2,2.17,moderate,0.0,0.5314
V-05536,ship,15.238154,66.54159,0.2554,0.0803,0.1388,0.1062,13.84,95.42,Karnataka-SouthernCurve-Dubai,CONVOY-285,3,1,3.24,calm,0.0,0.3578
V-05537,vehicle,25.055344,55.1,0.2553,0.1644,0.0159,0.1788,79.45,70.77,,,0,0,0.0,,0.0,0.0
V-05538,vehicle,14.833701,76.220022,0.5313,0.6837,0.3183,0.7812,42.82,35.05,,,0,0,0.0,,0.0,0.0
V-05539,vehicle,15.004885,75.270236,0.2955,0.4806,0.1845,0.6973,48.42,80.98,,,0,0,0.0,,0.0,0.0
V-05540,vehicle,25.124011,55.245672,0.5174,0.2612,0.1715,0.3163,56.04,24.1,,,0,0,0.0,,0.0,0.0
V-05541,vehicle,12.831042,77.804325,0.1691,0.526,0.2015,0.4301,74.87,53.22,,,0,0,0.0,,0.0,0.0
V-05542,vehicle,13.927422,77.573248,0.3394,0.4928,0.2945,0.6431,55.17,92.63,,,0,0,0.0,,0.0,0.0
V-05543,vehicle,14.314859,75.789367,0.2944,0.3662,0.1301,0.3637,75.36,79.44,,,0,0,0.0,,0.0,0.0
V-05544,vehicle,25.051031,55.177242,0.2616,0.2137,0.0134,0.3827,76.62,68.56,,,0,0,0.0,,0.0,0.0
V-05545,vehicle,12.143444,76.706168,0.5245,0.559,0.1999,0.5705,56.58,22.84,,,0,0,0.0,,0.0,0.0
V-05546,vehicle,14.223983,75.746862,0.1549,0.3597,0.1986,0.5193,78.07,39.31,,,0,0,0.0,,0.0,0.0
V-05547,vehicle,25.26206,55.303262,0.8167,0.6152,0.2305,0.4086,53.09,97.93,,,0,0,0.0,,0.0,0.0
V-05548,vehicle,12.925887,76.271943,0.4965,0.5754,0.3556,0.6562,43.87,49.14,,,0,0,0.0,,0.0,0.0
V-05549,vehicle,25.073787,55.115693,0.421,0.3676,0.1361,0.4823,51.04,67.18,,,0,0,0.0,,0.0,0.0
V-05550,vehicle,25.108291,55.303588,0.9172,0.7426,0.3903,0.5445,51.41,37.15,,,0,0,0.0,,0.0,0.0
V-05551,vehicle,13.84502,75.014903,0.6027,0.8376,0.6618,0.7025,42.85,57.83,,,0,0,0.0,,0.0,0.0
V-05552,vehicle,14.292392,75.944078,0.7945,0.909,0.6373,0.9058,31.15,35.45,,,0,0,0.0,,0.0,0.0
V-05553,vehicle,12.624467,76.140894,0.6688,0.7802,0.4714,0.7399,52.23,57.01,,,0,0,0.0,,0.0,0.0
V-05554,vehicle,15.457833,75.788223,0.4477,0.689,0.2071,0.5375,66.77,83.42,,,0,0,0.0,,0.0,0.0
V-05555,ship,18.217286,65.002402,0.3935,0.3221,0.165,0.1696,22.13,95.64,Karnataka-MidSea-Dubai,CONVOY-144,3,3,2.14,calm,0.0,0.4411
V-05556,vehicle,25.120994,55.15429,0.5439,0.2464,0.0664,0.4454,48.9,54.52,,,0,0,0.0,,0.0,0.0
V-05557,vehicle,14.104968,75.414185,0.1894,0.4281,0.1617,0.3329,77.08,99.26,,,0,0,0.0,,0.0,0.0
V-05558,vehicle,12.139464,76.838391,0.248,0.402,0.1625,0.5439,65.05,98.31,,,0,0,0.0,,0.0,0.0
V-05559,vehicle,13.584975,75.587732,0.1866,0.4705,0.1079,0.7187,49.55,95.36,,,0,0,0.0,,0.0,0.0
V-05560,vehicle,13.941266,75.485585,0.9163,0.8852,0.5989,0.7929,45.31,22.42,,,0,0,0.0,,0.0,0.0
V-05561,vehicle,15.251922,77.092143,0.5217,0.6204,0.1817,0.6057,64.54,42.51,,,0,0,0.0,,0.0,0.0
V-05562,vehicle,13.195522,74.937955,0.1962,0.4228,0.2264,0.5294,70.22,52.68,,,0,0,0.0,,0.0,0.0
V-05563,vehicle,25.164731,55.273453,0.2734,0.1546,0.0137,0.3632,64.1,82.94,,,0,0,0.0,,0.0,0.0
V-05564,vehicle,15.305004,75.353792,0.178,0.4513,0.1508,0.5911,59.73,81.29,,,0,0,0.0,,0.0,0.0
V-05565,vehicle,14.800948,76.405901,0.1693,0.4087,0.2003,0.5108,51.22,20.82,,,0,0,0.0,,0.0,0.0
V-05566,vehicle,25.167193,55.21522,0.917,0.6362,0.5393,0.6365,38.29,35.61,,,0,0,0.0,,0.0,0.0
V-05567,vehicle,13.891242,76.567813,0.1073,0.5723,0.1818,0.5063,64.13,60.77,,,0,0,0.0,,0.0,0.0
V-05568,vehicle,15.126652,75.331918,0.1014,0.5769,0.0663,0.5406,69.35,95.65,,,0,0,0.0,,0.0,0.0
V-05569,vehicle,15.37404,75.613298,0.3884,0.4685,0.363,0.6221,66.26,71.78,,,0,0,0.0,,0.0,0.0
V-05570,vehicle,25.139538,55.382937,0.4661,0.4714,0.1631,0.3444,66.14,54.72,,,0,0,0.0,,0.0,0.0
V-05571,ship,19.05349,63.375222,0.5599,0.2875,0.2283,0.1051,24.07,91.74,Karnataka-Oman-Dubai,CONVOY-197,2,1,2.63,rough,0.0,0.5565
V-05572,vehicle,25.060749,55.133917,0.3246,0.3251,0.0772,0.4104,56.3,66.55,,,0,0,0.0,,0.0,0.0
V-05573,vehicle,25.116515,55.225784,0.5984,0.4222,0.0866,0.4244,56.61,29.6,,,0,0,0.0,,0.0,0.0
V-05574,vehicle,25.171623,55.278053,0.4536,0.3629,0.1763,0.3766,65.58,96.78,,,0,0,0.0,,0.0,0.0
V-05575,vehicle,13.428802,78.028303,0.259,0.3352,0.2262,0.4182,56.18,43.06,,,0,0,0.0,,0.0,0.0
V-05576,vehicle,25.123053,55.111286,0.5986,0.3565,0.1645,0.4687,46.06,99.87,,,0,0,0.0,,0.0,0.0
V-05577,vehicle,15.003598,76.681521,0.5961,0.7022,0.5259,0.7939,45.05,88.85,,,0,0,0.0,,0.0,0.0
V-05578,vehicle,15.36009,74.859554,0.9617,0.9332,0.5506,0.7181,47.73,92.32,,,0,0,0.0,,0.0,0.0
V-05579,vehicle,15.64527,75.500337,0.2793,0.3596,0.2235,0.5697,68.79,31.15,,,0,0,0.0,,0.0,0.0
V-05580,vehicle,25.091652,55.1,0.8085,0.4779,0.2959,0.4106,57.67,34.29,,,0,0,0.0,,0.0,0.0
V-05581,vehicle,25.171527,55.342857,0.3571,0.3975,0.1191,0.5583,45.7,56.54,,,0,0,0.0,,0.0,0.0
V-05582,vehicle,12.960281,76.864842,0.5781,0.4608,0.1994,0.4644,57.01,45.79,,,0,0,0.0,,0.0,0.0
V-05583,vehicle,13.555058,75.904262,0.8842,0.8706,0.9766,0.9598,36.13,35.6,,,0,0,0.0,,0.0,0.0
V-05584,vehicle,14.060211,75.377641,0.5805,0.7855,0.5027,0.8917,37.97,59.08,,,0,0,0.0,,0.0,0.0
V-05585,vehicle,14.192874,76.285554,0.7425,0.8173,0.6113,0.978,40.33,82.34,,,0,0,0.0,,0.0,0.0
V-05586,vehicle,14.993641,76.063941,0.8268,0.9573,0.5788,0.6453,40.13,31.32,,,0,0,0.0,,0.0,0.0
V-05587,vehicle,12.92506,76.391973,0.2306,0.4565,0.0741,0.5379,51.92,20.67,,,0,0,0.0,,0.0,0.0
V-05588,vehicle,25.193843,55.281425,0.4405,0.4851,0.1251,0.3385,63.31,60.02,,,0,0,0.0,,0.0,0.0
V-05589,vehicle,25.091242,55.134603,0.9821,0.6914,0.479,0.5695,50.29,73.04,,,0,0,0.0,,0.0,0.0
V-05590,vehicle,25.05,55.165082,0.4106,0.3562,0.085,0.4466,67.54,86.07,,,0,0,0.0,,0.0,0.0
V-05591,vehicle,15.926371,74.117396,0.7224,0.7567,0.6238,0.8809,41.97,53.73,,,0,0,0.0,,0.0,0.0
V-05592,vehicle,25.100286,55.143693,0.3573,0.3791,0.092,0.4344,60.1,24.16,,,0,0,0.0,,0.0,0.0
V-05593,vehicle,13.224233,77.29358,0.5839,0.7478,0.3951,0.7341,66.17,53.41,,,0,0,0.0,,0.0,0.0
V-05594,vehicle,12.497089,76.432303,0.4193,0.5121,0.2074,0.7201,47.1,24.83,,,0,0,0.0,,0.0,0.0
V-05595,vehicle,15.002318,74.699972,0.8792,0.8544,0.6943,0.7785,49.58,25.7,,,0,0,0.0,,0.0,0.0
V-05596,vehicle,15.858771,74.345343,0.1373,0.5082,0.1039,0.6881,60.15,86.52,,,0,0,0.0,,0.0,0.0
V-05597,vehicle,25.120384,55.168342,0.2333,0.3158,0.0145,0.3846,78.17,24.78,,,0,0,0.0,,0.0,0.0
V-05598,vehicle,13.302229,77.651954,0.0845,0.4764,0.2199,0.4406,65.83,91.9,,,0,0,0.0,,0.0,0.0
V-05599,vehicle,13.424029,76.528464,0.4478,0.5603,0.289,0.5744,47.8,46.77,,,0,0,0.0,,0.0,0.0
V-05600,vehicle,12.895485,76.77365,0.5562,0.5335,0.1643,0.7156,60.6,50.16,,,0,0,0.0,,0.0,0.0
V-05601,vehicle,14.562442,75.658182,0.6097,0.672,0.3175,0.7027,61.05,38.65,,,0,0,0.0,,0.0,0.0
V-05602,vehicle,25.208972,55.300634,0.819,0.465,0.2831,0.4798,42.33,84.3,,,0,0,0.0,,0.0,0.0
V-05603,ship,18.917791,63.673106,0.6029,0.2471,0.114,0.1182,21.66,44.92,Karnataka-Oman-Dubai,CONVOY-168,3,3,2.53,calm,0.0,0.5424
V-05604,vehicle,12.747025,76.685353,0.8764,0.8812,0.9237,0.8429,39.61,51.97,,,0,0,0.0,,0.0,0.0
V-05605,vehicle,15.253483,74.879699,0.4673,0.553,0.3998,0.7247,67.98,44.2,,,0,0,0.0,,0.0,0.0
V-05606,vehicle,25.282787,55.331699,0.961,0.7083,0.3571,0.4704,33.46,65.07,,,0,0,0.0,,0.0,0.0
V-05607,vehicle,15.499178,75.077939,0.1085,0.2891,0.1151,0.4811,55.19,41.04,,,0,0,0.0,,0.0,0.0
V-05608,ship,16.88286,66.445814,0.4948,0.3369,0.1358,0.1741,23.05,63.4,Karnataka-Oman-Dubai,CONVOY-169,5,4,2.3,moderate,0.0,0.3772
V-05609,vehicle,25.30937,55.352714,0.28,0.3153,0.0264,0.4152,65.27,77.01,,,0,0,0.0,,0.0,0.0
V-05610,vehicle,15.463916,75.217919,0.86,0.8453,0.8493,0.6891,45.47,73.58,,,0,0,0.0,,0.0,0.0
V-05611,vehicle,13.278416,77.739216,0.763,0.9672,0.8747,0.8575,39.06,64.8,,,0,0,0.0,,0.0,0.0
V-05612,vehicle,25.055467,55.116089,0.4938,0.3743,0.1085,0.3988,44.58,63.04,,,0,0,0.0,,0.0,0.0
V-05613,vehicle,25.178263,55.320657,0.1376,0.1294,0.0199,0.3179,74.85,60.38,,,0,0,0.0,,0.0,0.0
V-05614,vehicle,15.191652,76.12169,0.5677,0.4666,0.1969,0.8021,47.57,38.14,,,0,0,0.0,,0.0,0.0
V-05615,vehicle,25.090465,55.315762,0.8196,0.4243,0.3148,0.4906,44.06,44.26,,,0,0,0.0,,0.0,0.0
V-05616,vehicle,15.593497,74.270615,0.5278,0.7243,0.2207,0.8883,52.48,65.34,,,0,0,0.0,,0.0,0.0
V-05617,vehicle,25.304037,55.296441,0.5371,0.477,0.1779,0.4623,50.75,43.99,,,0,0,0.0,,0.0,0.0
V-05618,vehicle,25.084815,55.129573,0.3131,0.1509,0.0255,0.3835,56.76,58.05,,,0,0,0.0,,0.0,0.0
